Dates;Type;Price;Size
2/27/2023 11:05:42 AM;BEST_ASK;7;5500
2/27/2023 11:05:52 AM;BEST_ASK;7;8500
2/27/2023 1:03:56 PM;TRADE;7;1000
2/27/2023 1:03:56 PM;BEST_ASK;7;7500
2/27/2023 1:13:42 PM;BEST_BID;6.96;1000
2/27/2023 2:38:08 PM;TRADE;6.96;530
2/27/2023 2:38:08 PM;BEST_BID;6.96;470
2/27/2023 2:57:56 PM;BEST_BID;6.98;1000
2/27/2023 3:00:24 PM;BEST_BID;6.96;470
2/27/2023 3:00:24 PM;BEST_ASK;7;5500
2/27/2023 3:00:24 PM;TRADE;6.98;1000
2/27/2023 3:00:45 PM;BEST_BID;6.82;1000
2/27/2023 3:00:45 PM;BEST_ASK;6.96;530
2/27/2023 3:00:45 PM;TRADE;6.96;470
2/27/2023 3:00:50 PM;BEST_ASK;7;5500
2/27/2023 3:00:52 PM;BEST_ASK;7;6500
2/27/2023 3:01:46 PM;BEST_BID;6.84;1000
2/27/2023 3:45:21 PM;BEST_BID;6.88;999
2/27/2023 3:47:07 PM;BEST_BID;6.9;1000
2/27/2023 3:52:24 PM;BEST_BID;6.9;4400
2/27/2023 3:56:18 PM;BEST_BID;6.92;1249
2/27/2023 3:56:58 PM;BEST_BID;6.9;4400
2/27/2023 3:56:59 PM;TRADE;7;1249
2/27/2023 3:56:59 PM;BEST_ASK;7;5251
2/27/2023 3:58:48 PM;BEST_ASK;7;4251
2/27/2023 3:58:48 PM;TRADE;7;1000
2/27/2023 4:00:04 PM;BEST_ASK;6.96;5000
2/27/2023 4:06:04 PM;BEST_BID;6.82;1000
2/27/2023 4:06:04 PM;BEST_ASK;6.9;600
2/27/2023 4:06:04 PM;TRADE;6.9;3400
2/27/2023 4:06:04 PM;TRADE;6.9;1000
2/27/2023 4:08:40 PM;BEST_ASK;6.9;1280
2/27/2023 4:12:07 PM;BEST_BID;6.72;2500
2/27/2023 4:12:07 PM;TRADE;6.82;1000
2/27/2023 4:12:25 PM;TRADE;6.9;600
2/27/2023 4:12:25 PM;TRADE;6.9;680
2/27/2023 4:12:25 PM;TRADE;7;20
2/27/2023 4:12:25 PM;BEST_ASK;7;231
2/27/2023 4:12:32 PM;BEST_ASK;6.98;2000
2/27/2023 4:12:40 PM;BEST_BID;6.74;1000
2/27/2023 4:12:49 PM;BEST_ASK;6.98;500
2/27/2023 4:12:49 PM;TRADE;6.98;1500
2/27/2023 4:12:59 PM;BEST_BID;6.76;1800
2/27/2023 4:13:00 PM;BEST_BID;6.8;1500
2/27/2023 4:13:19 PM;BEST_ASK;7.48;1000
2/27/2023 4:13:19 PM;BEST_ASK;7;5000
2/27/2023 4:13:19 PM;TRADE;6.98;500
2/27/2023 4:13:19 PM;TRADE;7;231
2/27/2023 4:13:19 PM;TRADE;7;119
2/27/2023 4:13:33 PM;BEST_ASK;7;9000
2/27/2023 4:13:37 PM;BEST_BID;6.88;5000
2/27/2023 4:13:43 PM;BEST_BID;6.9;1500
2/27/2023 4:20:00 PM;BEST_BID;6.9;1500
2/27/2023 4:20:00 PM;BEST_ASK;7;9000
2/27/2023 4:20:25 PM;BEST_BID;7;5000
2/27/2023 4:21:00 PM;BEST_BID;6.9;1500
2/27/2023 4:23:17 PM;BEST_ASK;6.98;2500
2/27/2023 4:24:32 PM;BEST_ASK;6.9;2500
2/27/2023 4:25:25 PM;TRADE;6.9;1500
2/27/2023 4:25:25 PM;BEST_BID;6.76;2400
2/27/2023 4:25:25 PM;BEST_ASK;6.9;1000
2/27/2023 4:25:25 PM;BEST_BID;6.76;2400
2/27/2023 4:25:25 PM;BEST_ASK;6.9;1000
2/27/2023 4:30:00 PM;BEST_BID;6.76;2400
2/27/2023 4:30:00 PM;BEST_ASK;6.9;1000
2/27/2023 4:45:00 PM;TRADE;6.9;0
2/28/2023 3:01:04 AM;BEST_BID;6.68;1100
2/28/2023 3:01:04 AM;BEST_ASK;7;5000
2/28/2023 7:15:04 AM;BEST_BID;6.72;4500
2/28/2023 7:15:04 AM;BEST_ASK;7;9000
2/28/2023 7:15:45 AM;BEST_BID;6.8;2260
2/28/2023 7:15:45 AM;BEST_BID;6.9;750
2/28/2023 7:56:03 AM;BEST_ASK;6.98;4000
2/28/2023 8:56:00 AM;BEST_ASK;6.9;750
2/28/2023 8:56:15 AM;BEST_BID;6.94;500
2/28/2023 8:58:35 AM;BEST_ASK;6.9;1000
2/28/2023 8:59:38 AM;BEST_BID;7;1400
2/28/2023 9:00:05 AM;BEST_BID;6.94;500
2/28/2023 9:00:05 AM;BEST_ASK;6.98;3600
2/28/2023 9:00:05 AM;TRADE;6.98;1000
2/28/2023 9:00:05 AM;TRADE;6.98;400
2/28/2023 9:01:18 AM;BEST_BID;6.9;750
2/28/2023 9:01:33 AM;BEST_ASK;6.92;5946
2/28/2023 9:02:10 AM;BEST_BID;6.8;6659
2/28/2023 9:02:10 AM;BEST_ASK;6.98;3600
2/28/2023 9:02:10 AM;TRADE;6.9;750
2/28/2023 9:02:10 AM;TRADE;6.82;1425
2/28/2023 9:02:10 AM;TRADE;6.8;2260
2/28/2023 9:02:10 AM;TRADE;6.8;1511
2/28/2023 9:02:46 AM;BEST_ASK;6.9;1200
2/28/2023 9:04:18 AM;BEST_BID;6.82;850
2/28/2023 9:04:39 AM;BEST_ASK;6.9;2600
2/28/2023 9:05:38 AM;BEST_ASK;6.9;1900
2/28/2023 9:05:38 AM;TRADE;6.9;700
2/28/2023 9:05:44 AM;BEST_ASK;6.9;500
2/28/2023 9:06:21 AM;BEST_ASK;6.9;1900
2/28/2023 9:06:39 AM;BEST_ASK;6.9;500
2/28/2023 9:06:40 AM;BEST_BID;6.8;6109
2/28/2023 9:06:40 AM;TRADE;6.82;850
2/28/2023 9:06:40 AM;TRADE;6.8;550
2/28/2023 9:06:51 AM;TRADE;6.8;2142
2/28/2023 9:06:51 AM;BEST_BID;6.8;3967
2/28/2023 9:07:51 AM;BEST_BID;6.82;1200
2/28/2023 9:13:04 AM;TRADE;6.82;1200
2/28/2023 9:13:04 AM;TRADE;6.8;3967
2/28/2023 9:13:04 AM;BEST_BID;6.72;4500
2/28/2023 9:13:04 AM;BEST_ASK;6.8;5833
2/28/2023 9:13:57 AM;BEST_ASK;6.78;1400
2/28/2023 9:14:35 AM;BEST_BID;6.74;1100
2/28/2023 9:16:40 AM;TRADE;6.78;1400
2/28/2023 9:16:40 AM;BEST_ASK;6.8;5833
2/28/2023 9:17:18 AM;BEST_BID;6.78;1200
2/28/2023 9:17:29 AM;BEST_BID;6.74;1100
2/28/2023 9:17:40 AM;BEST_BID;6.74;1200
2/28/2023 9:17:56 AM;BEST_ASK;6.8;4833
2/28/2023 9:17:56 AM;TRADE;6.8;1000
2/28/2023 9:18:14 AM;BEST_BID;6.72;1200
2/28/2023 9:29:05 AM;BEST_ASK;6.78;1200
2/28/2023 11:01:15 AM;TRADE;6.78;1200
2/28/2023 11:01:15 AM;BEST_BID;6.78;637
2/28/2023 11:01:15 AM;BEST_ASK;6.8;4833
2/28/2023 11:01:34 AM;BEST_BID;6.72;1200
2/28/2023 11:01:34 AM;BEST_ASK;6.8;4198
2/28/2023 11:01:34 AM;TRADE;6.8;635
2/28/2023 11:02:15 AM;TRADE;6.8;800
2/28/2023 11:02:15 AM;BEST_ASK;6.8;3398
2/28/2023 11:02:40 AM;BEST_BID;6.72;2700
2/28/2023 11:12:52 AM;BEST_ASK;6.78;1200
2/28/2023 11:41:37 AM;BEST_ASK;6.78;1090
2/28/2023 11:41:37 AM;TRADE;6.78;110
2/28/2023 12:33:01 PM;BEST_BID;6.74;200
2/28/2023 12:36:05 PM;BEST_BID;6.72;2700
2/28/2023 12:36:05 PM;BEST_ASK;6.74;890
2/28/2023 12:36:05 PM;TRADE;6.74;200
2/28/2023 12:36:17 PM;BEST_ASK;6.78;890
2/28/2023 12:45:03 PM;TRADE;6.72;1200
2/28/2023 12:45:03 PM;TRADE;6.72;636
2/28/2023 12:45:03 PM;BEST_BID;6.72;864
2/28/2023 12:45:50 PM;BEST_BID;6.7;5000
2/28/2023 12:45:54 PM;TRADE;6.78;890
2/28/2023 12:45:54 PM;BEST_ASK;6.8;3398
2/28/2023 12:46:53 PM;BEST_BID;6.72;864
2/28/2023 12:47:25 PM;BEST_ASK;6.78;1000
2/28/2023 12:53:30 PM;BEST_BID;6.7;5864
2/28/2023 12:53:42 PM;BEST_BID;6.72;1200
2/28/2023 1:01:53 PM;BEST_BID;6.72;2050
2/28/2023 1:08:01 PM;BEST_BID;6.72;850
2/28/2023 1:08:22 PM;TRADE;6.72;850
2/28/2023 1:08:22 PM;BEST_BID;6.7;7064
2/28/2023 1:08:22 PM;BEST_ASK;6.72;150
2/28/2023 1:08:37 PM;BEST_BID;6.72;700
2/28/2023 1:08:37 PM;BEST_ASK;6.8;3398
2/28/2023 1:08:37 PM;TRADE;6.72;150
2/28/2023 1:08:50 PM;BEST_ASK;6.78;800
2/28/2023 1:09:22 PM;TRADE;6.72;700
2/28/2023 1:09:22 PM;BEST_BID;6.7;7064
2/28/2023 1:09:22 PM;BEST_ASK;6.72;100
2/28/2023 1:09:45 PM;BEST_ASK;6.78;800
2/28/2023 1:10:21 PM;BEST_BID;6.78;50
2/28/2023 1:10:21 PM;BEST_ASK;6.8;3398
2/28/2023 1:10:21 PM;TRADE;6.78;800
2/28/2023 1:10:29 PM;TRADE;6.78;50
2/28/2023 1:10:29 PM;BEST_BID;6.7;7064
2/28/2023 1:10:29 PM;BEST_ASK;6.78;800
2/28/2023 1:11:03 PM;BEST_BID;6.72;1200
2/28/2023 1:17:01 PM;TRADE;6.78;50
2/28/2023 1:17:01 PM;BEST_ASK;6.78;750
2/28/2023 1:18:38 PM;BEST_ASK;6.78;800
2/28/2023 1:28:24 PM;BEST_ASK;6.76;636
2/28/2023 1:34:52 PM;BEST_BID;6.78;274
2/28/2023 1:34:52 PM;BEST_ASK;6.8;3398
2/28/2023 1:34:52 PM;TRADE;6.76;636
2/28/2023 1:34:52 PM;TRADE;6.78;800
2/28/2023 1:35:14 PM;TRADE;6.78;274
2/28/2023 1:35:14 PM;BEST_BID;6.72;1200
2/28/2023 1:35:14 PM;BEST_ASK;6.78;576
2/28/2023 1:35:21 PM;BEST_BID;6.74;850
2/28/2023 2:18:13 PM;BEST_ASK;6.8;2254
2/28/2023 2:18:13 PM;TRADE;6.78;576
2/28/2023 2:18:13 PM;TRADE;6.8;1144
2/28/2023 3:39:33 PM;BEST_BID;6.74;2350
2/28/2023 3:42:12 PM;BEST_BID;6.74;850
2/28/2023 3:42:12 PM;BEST_BID;6.74;2450
2/28/2023 3:58:46 PM;TRADE;6.74;850
2/28/2023 3:58:46 PM;TRADE;6.74;1600
2/28/2023 3:58:46 PM;BEST_BID;6.72;1200
2/28/2023 3:59:04 PM;BEST_ASK;6.96;2326
2/28/2023 3:59:04 PM;TRADE;6.8;2254
2/28/2023 3:59:04 PM;TRADE;6.96;6
2/28/2023 3:59:11 PM;BEST_ASK;6.9;850
2/28/2023 4:20:00 PM;BEST_BID;6.72;1200
2/28/2023 4:20:00 PM;BEST_ASK;6.9;850
2/28/2023 4:30:00 PM;BEST_BID;6.72;1200
2/28/2023 4:30:00 PM;BEST_ASK;6.9;850
2/28/2023 4:45:00 PM;TRADE;6.96;0
03.01.2023 03:01;BEST_BID;6.48;4000
03.01.2023 03:01;BEST_ASK;7.4;8000
03.01.2023 07:15;BEST_BID;6.66;4500
03.01.2023 07:15;BEST_ASK;6.98;4100
03.01.2023 08:15;BEST_BID;6.7;7200
03.01.2023 08:16;BEST_BID;7.4;392
03.01.2023 08:22;BEST_ASK;6.56;11
03.01.2023 08:58;BEST_ASK;6.56;8
03.01.2023 09:00;BEST_BID;6.72;4500
03.01.2023 09:00;BEST_ASK;7.2;191
03.01.2023 09:00;BEST_ASK;7.3;800
03.01.2023 09:00;TRADE;7.2;8
03.01.2023 09:00;TRADE;7.2;360
03.01.2023 09:00;TRADE;7.2;24
03.01.2023 09:00;BEST_ASK;7.2;1772
03.01.2023 09:02;BEST_ASK;7.18;800
03.01.2023 09:02;BEST_ASK;7.14;1600
03.01.2023 09:05;BEST_ASK;7.18;800
03.01.2023 09:05;BEST_ASK;7.18;2400
03.01.2023 09:14;BEST_ASK;7.18;800
03.01.2023 09:14;BEST_BID;6.72;6550
03.01.2023 09:15;BEST_ASK;7.18;1400
03.01.2023 09:20;BEST_BID;6.8;4500
03.01.2023 09:20;BEST_BID;6.8;6550
03.01.2023 09:20;BEST_BID;6.84;4500
03.01.2023 09:20;BEST_BID;6.84;6550
03.01.2023 09:20;BEST_ASK;7.16;800
03.01.2023 09:29;BEST_BID;6.84;4500
03.01.2023 09:31;BEST_ASK;7.16;798
03.01.2023 09:31;TRADE;7.16;2
03.01.2023 09:58;BEST_BID;6.92;4100
03.01.2023 10:02;BEST_BID;7;3000
03.01.2023 10:03;BEST_BID;6.92;4100
03.01.2023 10:12;BEST_ASK;7.1;1600
03.01.2023 10:17;BEST_ASK;7.1;1300
03.01.2023 10:17;TRADE;7.1;300
03.01.2023 10:18;BEST_BID;6.82;4100
03.01.2023 10:25;BEST_ASK;7.2;272
03.01.2023 10:25;TRADE;7.1;1300
03.01.2023 10:25;TRADE;7.16;4100
03.01.2023 10:25;TRADE;7.2;1500
03.01.2023 10:26;TRADE;7.2;272
03.01.2023 10:26;BEST_BID;7.2;3828
03.01.2023 10:26;BEST_ASK;7.8;700
03.01.2023 10:26;BEST_BID;7.2;624
03.01.2023 10:26;TRADE;7.2;3204
03.01.2023 10:26;BEST_ASK;7.78;798
03.01.2023 10:26;BEST_BID;7;624
03.01.2023 10:27;BEST_ASK;7.78;3998
03.01.2023 10:30;BEST_BID;7.1;624
03.01.2023 10:31;BEST_BID;7.2;624
03.01.2023 10:31;BEST_BID;7;4000
03.01.2023 10:31;BEST_BID;7.2;624
03.01.2023 10:33;BEST_BID;7.34;624
03.01.2023 10:33;BEST_ASK;7.68;3998
03.01.2023 10:36;BEST_BID;7;4000
03.01.2023 10:36;BEST_ASK;7.34;136
03.01.2023 10:36;TRADE;7.34;624
03.01.2023 10:37;BEST_ASK;7.68;3998
03.01.2023 10:37;TRADE;7.68;14
03.01.2023 10:37;BEST_ASK;7.68;3984
03.01.2023 10:37;BEST_BID;7.02;2136
03.01.2023 10:37;BEST_BID;7;4000
03.01.2023 10:39;BEST_BID;7.1;4000
03.01.2023 10:39;BEST_ASK;7.78;3984
03.01.2023 10:40;BEST_ASK;7.44;724
03.01.2023 10:44;BEST_ASK;7.4;1500
03.01.2023 10:45;BEST_BID;7.2;100
03.01.2023 10:45;BEST_ASK;7.34;724
03.01.2023 10:53;TRADE;7.34;724
03.01.2023 10:53;TRADE;7.4;76
03.01.2023 10:53;BEST_ASK;7.4;1424
03.01.2023 10:54;BEST_ASK;7.48;1424
03.01.2023 10:55;BEST_BID;7.22;1000
03.01.2023 10:56;BEST_BID;7.48;76
03.01.2023 10:56;BEST_ASK;7.8;3984
03.01.2023 10:56;TRADE;7.48;1424
03.01.2023 10:57;BEST_ASK;8;3984
03.01.2023 10:58;BEST_ASK;8;8984
03.01.2023 11:00;BEST_ASK;8;10775
03.01.2023 11:00;BEST_ASK;8;10750
03.01.2023 11:00;TRADE;8;25
03.01.2023 11:00;BEST_ASK;7.98;3984
03.01.2023 11:01;BEST_ASK;7.98;6961
03.01.2023 11:03;BEST_ASK;7.84;3984
03.01.2023 11:16;BEST_ASK;7.82;264
03.01.2023 11:26;BEST_ASK;7.78;1500
03.01.2023 11:29;BEST_ASK;7.76;750
03.01.2023 11:32;BEST_ASK;7.74;1500
03.01.2023 11:54;BEST_ASK;7.7;750
03.01.2023 11:54;BEST_BID;7.3;76
03.01.2023 11:54;BEST_ASK;7.66;3984
03.01.2023 11:55;BEST_ASK;7.74;484
03.01.2023 11:55;TRADE;7.66;3984
03.01.2023 11:55;TRADE;7.74;1016
03.01.2023 11:55;BEST_ASK;7.78;984
03.01.2023 11:56;BEST_BID;7.6;2000
03.01.2023 11:57;TRADE;7.6;775
03.01.2023 11:57;BEST_BID;7.6;1225
03.01.2023 11:57;BEST_BID;7.22;1000
03.01.2023 11:57;BEST_BID;7.4;1000
03.01.2023 11:58;BEST_BID;7.4;1015
03.01.2023 11:59;BEST_BID;7.5;1015
03.01.2023 12:05;BEST_ASK;7.76;1766
03.01.2023 13:16;BEST_ASK;7.74;984
03.01.2023 13:49;BEST_BID;7.5;2015
03.01.2023 14:14;BEST_BID;7.5;1015
03.01.2023 14:27;TRADE;7.5;1015
03.01.2023 14:27;BEST_BID;7.24;4000
03.01.2023 14:27;BEST_ASK;7.5;185
03.01.2023 14:27;BEST_ASK;7.74;984
03.01.2023 14:29;BEST_BID;7.2;100
03.01.2023 14:29;BEST_ASK;7.5;930
03.01.2023 14:40;BEST_ASK;7.5;4929
03.01.2023 15:08;TRADE;7.2;100
03.01.2023 15:08;BEST_BID;7.16;4000
03.01.2023 15:08;BEST_ASK;7.34;1645
03.01.2023 15:33;BEST_BID;7.2;2000
03.01.2023 15:33;BEST_ASK;7.48;984
03.01.2023 15:33;BEST_BID;7.16;4000
03.01.2023 15:33;TRADE;7.2;2000
03.01.2023 15:33;BEST_ASK;7.32;1695
03.01.2023 15:33;BEST_ASK;7.3;1484
03.01.2023 15:33;BEST_ASK;7.22;1662
03.01.2023 15:37;BEST_BID;7.16;3215
03.01.2023 15:37;TRADE;7.16;785
03.01.2023 15:38;BEST_BID;7.12;1200
03.01.2023 16:02;BEST_BID;7.12;1650
03.01.2023 16:06;BEST_BID;7.12;1200
03.01.2023 16:17;TRADE;7.12;1200
03.01.2023 16:17;BEST_BID;7;4215
03.01.2023 16:19;BEST_ASK;7.12;100
03.01.2023 16:19;TRADE;7;100
03.01.2023 16:19;BEST_BID;7;4115
03.01.2023 16:19;BEST_ASK;7.22;1662
03.01.2023 16:20;BEST_BID;7;4115
03.01.2023 16:20;BEST_ASK;7.22;1662
03.01.2023 16:20;BEST_ASK;7.28;715
03.01.2023 16:20;BEST_ASK;6.66;9
03.01.2023 16:22;BEST_ASK;7.2;2900
03.01.2023 16:25;BEST_ASK;7.28;815
03.01.2023 16:25;BEST_ASK;7.28;815
03.01.2023 16:30;BEST_ASK;7.28;815
03.01.2023 16:45;TRADE;7;0
03.02.2023 03:01;BEST_BID;6.8;2000
03.02.2023 03:01;BEST_ASK;8;2500
03.02.2023 07:15;BEST_BID;7;4115
03.02.2023 07:15;BEST_ASK;7.28;815
03.02.2023 07:51;BEST_BID;6.9;4215
03.02.2023 07:52;BEST_BID;6.94;4215
03.02.2023 08:15;BEST_ASK;6.8;2
03.02.2023 08:21;BEST_BID;6.82;4215
03.02.2023 09:00;BEST_BID;6.82;4213
03.02.2023 09:00;BEST_ASK;7.2;1
03.02.2023 09:00;BEST_ASK;7.28;815
03.02.2023 09:00;TRADE;6.82;2
03.02.2023 09:00;BEST_ASK;7.2;1875
03.02.2023 09:00;BEST_BID;7;850
03.02.2023 09:00;BEST_BID;6.82;4213
03.02.2023 09:01;BEST_BID;7.1;50
03.02.2023 09:01;BEST_ASK;7.2;2361
03.02.2023 09:01;BEST_BID;6.82;4213
03.02.2023 09:01;BEST_ASK;7.1;50
03.02.2023 09:04;BEST_BID;6.84;2000
03.02.2023 09:05;BEST_BID;6.86;4213
03.02.2023 09:12;BEST_BID;7.1;800
03.02.2023 09:12;BEST_ASK;7.2;2361
03.02.2023 09:12;TRADE;7.1;50
03.02.2023 09:12;BEST_BID;6.86;4213
03.02.2023 09:16;BEST_ASK;7.18;815
03.02.2023 09:29;BEST_ASK;7.18;765
03.02.2023 09:29;TRADE;7.18;50
03.02.2023 09:38;BEST_ASK;7.2;2126
03.02.2023 09:38;TRADE;7.18;765
03.02.2023 09:38;TRADE;7.2;235
03.02.2023 09:39;BEST_BID;7;4213
03.02.2023 09:40;BEST_ASK;7.34;3126
03.02.2023 09:40;TRADE;7.2;1640
03.02.2023 09:40;TRADE;7.2;486
03.02.2023 09:40;TRADE;7.34;874
03.02.2023 09:40;BEST_ASK;7.2;1025
03.02.2023 09:41;BEST_BID;7.2;75
03.02.2023 09:41;BEST_ASK;7.5;3999
03.02.2023 09:41;TRADE;7.2;1025
03.02.2023 09:41;BEST_BID;7;4213
03.02.2023 09:41;BEST_ASK;7.48;3126
03.02.2023 09:43;BEST_BID;7;14213
03.02.2023 09:44;BEST_ASK;7.4;1000
03.02.2023 09:44;BEST_BID;7;11113
03.02.2023 09:44;BEST_BID;7.1;4000
03.02.2023 09:48;BEST_BID;7.14;4000
03.02.2023 10:04;BEST_ASK;7.3;950
03.02.2023 10:07;BEST_ASK;7.28;1126
03.02.2023 10:13;BEST_BID;7.2;307
03.02.2023 10:19;BEST_BID;7.14;4000
03.02.2023 10:19;BEST_ASK;7.2;819
03.02.2023 10:19;TRADE;7.2;307
03.02.2023 10:32;BEST_BID;7.1;4000
03.02.2023 11:05;BEST_BID;7.06;4000
03.02.2023 12:27;BEST_ASK;7.2;469
03.02.2023 12:27;TRADE;7.2;350
03.02.2023 12:36;BEST_BID;7.2;331
03.02.2023 12:36;BEST_ASK;7.3;950
03.02.2023 12:36;TRADE;7.2;469
03.02.2023 12:36;BEST_BID;7.06;4000
03.02.2023 14:44;BEST_BID;7.06;3200
03.02.2023 14:44;TRADE;7.06;800
03.02.2023 14:44;BEST_BID;7.02;4200
03.02.2023 14:50;BEST_ASK;7.2;1963
03.02.2023 15:29;BEST_BID;7.04;100
03.02.2023 15:30;BEST_BID;7.06;200
03.02.2023 15:30;BEST_BID;7.08;200
03.02.2023 15:31;BEST_BID;7.1;200
03.02.2023 15:47;BEST_BID;7.04;100
03.02.2023 15:47;BEST_ASK;7.06;350
03.02.2023 15:47;TRADE;7.1;200
03.02.2023 15:47;TRADE;7.08;200
03.02.2023 15:47;TRADE;7.06;200
03.02.2023 15:47;BEST_BID;7.06;450
03.02.2023 15:47;BEST_ASK;7.2;1963
03.02.2023 15:47;TRADE;7.06;350
03.02.2023 15:47;BEST_ASK;7.18;800
03.02.2023 15:53;BEST_BID;7.04;100
03.02.2023 16:20;BEST_BID;7.04;100
03.02.2023 16:20;BEST_ASK;7.18;800
03.02.2023 16:20;BEST_ASK;7;9
03.02.2023 16:23;BEST_ASK;7.18;800
03.02.2023 16:30;BEST_ASK;7.18;800
03.02.2023 16:45;TRADE;7.06;0
03.03.2023 03:00;BEST_BID;6.8;2000
03.03.2023 03:00;BEST_ASK;8;10500
03.03.2023 07:15;BEST_BID;7;1113
03.03.2023 07:15;BEST_BID;7.02;4200
03.03.2023 07:15;BEST_ASK;7.34;4000
03.03.2023 07:57;BEST_BID;6.8;2000
03.03.2023 07:57;BEST_BID;6.9;4200
03.03.2023 08:12;BEST_ASK;0;8333
03.03.2023 08:13;BEST_ASK;7.34;4000
03.03.2023 08:20;BEST_ASK;6.8;10
03.03.2023 08:46;BEST_BID;7;10000
03.03.2023 08:50;BEST_BID;7.02;4100
03.03.2023 08:58;BEST_ASK;7.2;9
03.03.2023 08:59;BEST_BID;7.2;750
03.03.2023 09:00;BEST_BID;7.2;741
03.03.2023 09:00;BEST_ASK;7.36;822
03.03.2023 09:00;TRADE;7.2;9
03.03.2023 09:00;BEST_BID;7.02;4100
03.03.2023 09:00;TRADE;7.2;741
03.03.2023 09:00;BEST_ASK;7.2;1880
03.03.2023 09:01;BEST_ASK;7.2;2357
03.03.2023 09:04;BEST_ASK;7.18;822
03.03.2023 09:05;TRADE;7.02;4100
03.03.2023 09:05;BEST_BID;7;10000
03.03.2023 09:06;BEST_BID;6.8;2000
03.03.2023 09:06;TRADE;7;10000
03.03.2023 09:07;BEST_ASK;7.18;1369
03.03.2023 09:07;BEST_ASK;7.1;4100
03.03.2023 09:07;BEST_ASK;7.1;4620
03.03.2023 09:11;BEST_BID;6.82;800
03.03.2023 09:13;BEST_BID;6.82;626
03.03.2023 09:13;TRADE;6.82;174
03.03.2023 09:20;BEST_BID;6.78;1626
03.03.2023 09:20;TRADE;6.82;626
03.03.2023 09:20;TRADE;6.78;374
03.03.2023 09:20;BEST_ASK;6.94;822
03.03.2023 09:21;BEST_ASK;6.94;1299
03.03.2023 09:21;BEST_BID;6.72;1500
03.03.2023 09:21;BEST_ASK;6.78;3374
03.03.2023 09:21;TRADE;6.78;1626
03.03.2023 09:21;BEST_BID;6.72;3694
03.03.2023 09:29;BEST_ASK;6.78;5406
03.03.2023 09:29;BEST_ASK;6.78;3374
03.03.2023 09:29;TRADE;6.72;333
03.03.2023 09:29;BEST_BID;6.72;3361
03.03.2023 09:29;BEST_BID;6.72;1167
03.03.2023 09:29;BEST_BID;6.72;629
03.03.2023 09:29;TRADE;6.72;538
03.03.2023 09:30;BEST_BID;6.72;3104
03.03.2023 09:32;BEST_BID;6.72;629
03.03.2023 09:32;BEST_BID;6.72;1629
03.03.2023 09:32;BEST_BID;6.72;1279
03.03.2023 09:32;TRADE;6.72;350
03.03.2023 09:32;BEST_BID;6.72;1929
03.03.2023 09:33;BEST_BID;6.72;4404
03.03.2023 09:40;BEST_ASK;6.94;1299
03.03.2023 09:40;BEST_BID;6.72;1030
03.03.2023 09:40;TRADE;6.72;650
03.03.2023 09:40;TRADE;6.72;279
03.03.2023 09:40;TRADE;6.72;1000
03.03.2023 09:40;TRADE;6.72;1445
03.03.2023 09:40;BEST_ASK;6.94;3318
03.03.2023 09:41;BEST_ASK;6.82;900
03.03.2023 09:43;BEST_BID;6.72;630
03.03.2023 09:43;TRADE;6.72;400
03.03.2023 09:50;BEST_ASK;6.82;3174
03.03.2023 09:51;BEST_BID;6.74;1500
03.03.2023 09:55;BEST_ASK;6.8;900
03.03.2023 09:58;BEST_BID;6.76;2000
03.03.2023 10:01;BEST_ASK;6.8;3089
03.03.2023 10:05;TRADE;6.76;900
03.03.2023 10:05;BEST_BID;6.76;1100
03.03.2023 10:05;BEST_ASK;6.8;2189
03.03.2023 10:05;BEST_ASK;6.94;3328
03.03.2023 10:07;BEST_ASK;6.94;1299
03.03.2023 10:07;BEST_BID;6.76;138
03.03.2023 10:07;TRADE;6.76;962
03.03.2023 10:08;BEST_BID;6.78;500
03.03.2023 10:08;BEST_BID;6.76;138
03.03.2023 10:08;TRADE;6.78;500
03.03.2023 10:11;BEST_ASK;6.94;477
03.03.2023 10:12;BEST_BID;6.76;638
03.03.2023 10:17;BEST_BID;6.78;1200
03.03.2023 10:18;BEST_BID;6.76;118
03.03.2023 10:18;TRADE;6.78;1200
03.03.2023 10:18;TRADE;6.76;500
03.03.2023 10:18;TRADE;6.76;20
03.03.2023 10:19;TRADE;6.76;118
03.03.2023 10:19;BEST_BID;6.74;1500
03.03.2023 10:19;BEST_ASK;6.76;682
03.03.2023 10:19;BEST_ASK;6.76;2869
03.03.2023 10:20;BEST_ASK;6.76;2187
03.03.2023 10:20;BEST_ASK;6.94;477
03.03.2023 10:23;BEST_BID;6.76;500
03.03.2023 10:26;BEST_BID;6.74;1500
03.03.2023 10:26;BEST_ASK;6.76;182
03.03.2023 10:26;TRADE;6.76;500
03.03.2023 10:26;BEST_ASK;6.94;477
03.03.2023 10:33;BEST_ASK;6.94;459
03.03.2023 10:33;TRADE;6.94;18
03.03.2023 10:37;BEST_ASK;6.98;2949
03.03.2023 10:37;TRADE;6.94;459
03.03.2023 10:37;TRADE;6.98;1151
03.03.2023 10:37;BEST_ASK;6.98;5219
03.03.2023 10:38;BEST_BID;6.76;850
03.03.2023 10:51;BEST_ASK;6.98;9219
03.03.2023 10:54;BEST_BID;6.74;350
03.03.2023 10:54;TRADE;6.76;850
03.03.2023 10:54;TRADE;6.74;1150
03.03.2023 11:03;BEST_ASK;6.96;2000
03.03.2023 11:04;BEST_ASK;6.96;4114
